ID,Observation Title,Audit CheckList / Control,Parent Audit AreaName,Audit Area,SBU,Region,Brand,Level,Location Code,Location,Department,Reviewer,Lead Auditor,Support Auditor,Auditee,Sub Process,Repeat Observation,Observation Type,Risk,Category,Observation Details,Short Observation,Root Cause,Impact/Concerns/Implications,Financial Currency,Financial Implications,Target Completion Date,Observation Logged Date,ACM PageNo.,ACM PointNo.,ACM RefDate,Share With ED,Share With AC,Audit Report No.,Report Status,Observation Status,Last Updated On,Recommendation,Corrective Action Plan,Preventive Action Plan,Short Action Plan,Target Date,Revised Target Date,Revised Current Status,Follow-Up Frequency,Closure Date,Closure Reason,Age as on 03-Aug-2020,Age (as per Logged date),Age (as per Target date),Actual Audit Start date,Status,Other Auditee,Escalator 1,Escalator 2,Escalator 3,Auditee Report Release Date,Quarter,Financial Year,Action Plan Status,Auditee Current Status,Last Updated By,Audit Type,Root Cause Category,Attachments
871,Standardisation of clauses & improvements to agreement - Brand Staff,Placeholder for Checklist,,Focus Review,Lifestyle International Pvt Ltd,South,,,,LS Kar Regional Office,Consumer Care,Sidharth Kumar Nayak,Kiran Rao,,Abhishek Gupta,Brand Staff - KPIs Monitoring,No,Routine,Low,Cost Savings,"On review of agreements for 10 brands in Lifestyle during Mar and Apr 2019, we noted that the brand staff related clauses are not common and the following key clauses are not available in some of the brand agreements: a) Vendor to compensate for loss of margin due to persistent brand staff absenteeism - 8 brands b) Indemnification to LIPL - 7 brands c) Vendor to remove brand staff on LIPL instruction - 3 brands d) LIPL not principal employer - 6 brands e) Brand staff to be aware of Legal Metrology Act - 3 brands f) Brand staff uniform requirement - 3 brands g) Producing deputation letters and other related documents - 2 brands Further, our review noted the absence of below critical agreement clauses: • Assurance and procedure to be followed for relivers during weekly off or absenteeism including the escalation protocol • Penalty to be levied on the brands in case of non-compliance to the above clause • Prevention of Sexual Harassment (POSH) of Women at workplace training to be provided by either the vendor or LIPL Please refer the below attached annexure for details.",.,,Non-favourable contractual terms with the brand,Rs.,1 Lakh,15-Oct-19,16-Jul-20,0,,,No,No,2020 - 2021/59,Audit Report Issued,0%,16-Jul-20," Ensure standard agreement terms and conditions are used across all agreements with the brands  Authorised signatory to not sign off unless agreement is made as per the standard terms  Incorporate the additional clauses highlighted in the observation.  All agreements to be vetted from company's legal team Implement a policy and procedure for define brand staff on-boarding, change, relivers, termination and training (like Max)","We will create a comprehensive document on brand staff and add the same as addendum to the existing agreements. The document shall cover brand staff interview, educational qualification, training (On-the job & others like POSH), Dress code, Deputation, Floaters, Compensation to Lifestyle for absenteeism, floaters, relievers etc.,",We will create a comprehensive document on brand staff and add the same as addendum to the existing agreements.,,15-Oct-19,15-Oct-19,,,,,10,1,10,,Open,,,,,30-Jul-20,Q2,2020 - 2021,0,0%,Kiran Rao,Regular Review,,
870,Brand staff bio-metric attendance (design gap),Placeholder for Checklist,,Focus Review,Lifestyle International Pvt Ltd,South,,,,LS Kar Regional Office,Consumer Care,Sidharth Kumar Nayak,Kiran Rao,,Tarun Rangwani,Brand Staff - KPIs Monitoring,No,Routine,Low,Cost Savings,"On checking the controls in 'Savior' (Biometric Attendance system) towards recording of attendance of Brand staff, the following were observed: The Store HR and Concept Managers have the rights to enter the 'IN TIME' and / or 'OUT TIME' of Brand/Contract staff manually in Saviour. Attendance of brand staff can be modified in Saviour for previous period as well. No authorisation is required for the same. There is no report in Saviour highlighting the manual entries / modifications done in the attendance record. Average Brand Staff biometric attendance for all the 6 LS stores reviewed by us for the period Jan to Apr 2019 is 76% (store wise attendance ranging between 68% to 84%) Average Brand Staff biometric attendance for 2 of the homecentre reviewed by us for the period Jan to Apr 2019 is 33% and two of the stores biometric attendance process was not implemented as on 18th June 2019. Please refer the below attached annexure for details.",.,,Inability to review and monitor brand staff attendance and thereby enforce the agreed terms with the vendor,Rs.,1 Lakh,31-Oct-19,16-Jul-20,0,,,No,No,2020 - 2021/59,Audit Report Issued,0%,16-Jul-20,Simplify and re-configure 'Savior' bio-metric attendance system to enhance usage and minimize errors. Proper orientation to be done for brand staffs for using biometric attendance system. Immediately implement biometric attendance system for brand staff in all the LS and HC Stores across the region.,1. Savior updation is not under region scope. We will check with corporate and update 2. Orientation is done across all the stores. All new joinees are also getting oriented on the bio metric process 3. Biometric implementation is done across all the stores.,1. Savior updation is not under region scope. 2. Orientation is done across all the stores. 3. Implementation is done across,,31-Oct-19,31-Oct-19,,,,,10,1,10,,Open,,,,,30-Jul-20,Q2,2020 - 2021,0,0%,Kiran Rao,Regular Review,,
869,Contract employees bio-metric attendance (design gap),Placeholder for Checklist,,Focus Review,Lifestyle International Pvt Ltd,South,,,,LS Kar Regional Office,Consumer Care,Sidharth Kumar Nayak,Kiran Rao,,Tarun Rangwani,Contract Employees - KPIs Monitoring,No,Routine,Low,Cost Savings,"On checking the controls in 'Savior' (Biometric Attendance system) towards recording of attendance, following observations were noted : The Store HR and Concept Managers have the rights to enter the 'IN TIME' and / or 'OUT TIME' of contract staff manually in Saviour. Attendance of brand staff can be modified in Saviour for previous period as well. No authorisation is required for the same. There is no report in Saviour highlighting the manual entries / modifications done in the attendance record. Observed inconsistency in practice pertaining to biometric registration of contract staff. In South region. KA and TN - Contract staff has been mapped in biometric, however in AP there is no such contract staff mapping done in biometric. Billing is still done based on manual attendance register",.,,Inability to review and monitor contact employee's attendance and thereby enforce the agreed terms with the vendor,Rs.,1 Lakh,30-Sep-19,16-Jul-20,0,,,No,No,2020 - 2021/59,Audit Report Issued,0%,16-Jul-20,Simplify and re-configure 'Savior' bio-metric attendance system to enhance usage and minimize errors. Immediately implement biometric attendance system for contract staff in all the LS and HC Stores across the region.,We will ensure proper tracking by registering in biometric system and once it is streamlined will process bills based on the biometric attendance .,Will cascade the information again to the stake holders and will complete the registration process,,30-Sep-19,30-Sep-19,,,,,11,1,11,,Open,,,,,30-Jul-20,Q2,2020 - 2021,0,0%,Kiran Rao,Regular Review,,
868,Store employee biometric creation / modification process (design gap),Placeholder for Checklist,,Focus Review,Lifestyle International Pvt Ltd,South,,,,LS Kar Regional Office,Consumer Care,Sidharth Kumar Nayak,Kiran Rao,,Tarun Rangwani,Ghost Employee/Biometric misuse,No,Routine,Low,Cost Savings,Every store has a login ID to the 'Savior' application where the bio-metric login records for the store employees can be created / modified using the finger print scanner provided to the store. Store HRs or Store Managers (where Store HRs are not available) are responsible to create / modify bio-metric login records for the store employees. The admin access to the application is currently with the Corporate Office C&B team. During audit we have noted the following weakness in the process: - Absence of audit trail to review creation / modification to records - Absence of a policy and system control to periodically change password,.,,Possibility of unauthorised bio-metric access creation / modification at the stores.,Rs.,1 Lakh,30-Aug-19,16-Jul-20,0,,,No,No,2020 - 2021/59,Audit Report Issued,0%,16-Jul-20,Audit trail for creation / modification to records to be developed in liaison with corporate HR Policy for periodic change of password should be implemented,1.All Savior registration of records are maintained by HR and modification happens at HR end 2. Modification of finger records - modification of finger registration data not available in current system,1. We will continue with current process 2. Modification of data capturing - Need to discuss with corporate on the same and update,,30-Aug-19,30-Aug-19,,,,,12,1,12,,Open,,,,,30-Jul-20,Q2,2020 - 2021,0,0%,Kiran Rao,Regular Review,,
867,Review of Expenses incurred through Petty Cash,Placeholder for Checklist,,Focus Review,Lifestyle International Pvt Ltd,,,,,LS North Regional Office,Consumer Care,Puneet Gupta,Rahul Teckchandani,,Praveen Rao,Petty Cash,No,Routine,Low,Cost Savings,"During review of Petty Cash expenses incurred from stores during the period Jan-19 to Apr-19, following observations were noted: Store Parking Expenses aggregating Rs. 1,07,075 were paid through Petty Cash from Jan to Apr 2019 at the below stores. If these are paid through proper GST Invoice, GST Input Credit aggregating Rs. 19273.50 (Jan to Apr-19) can be availed. Store Name Amount HC-GUCC 25720 LS-MOI 54430 HC-MOI 26925 Total 107075 2. Dinner Allowance amounting to Rs. 15.34 Lacs was paid through petty Cash across all stores from Oct-18 to Apr-19. If it is routed through RAMCO, reimbursement of the same can be controlled in better way thereby reducing the burden on store petty cash and saving on the cost of increased cash retention limit. Details attached as Annexure-12.",.,,Financial Loss to the Company and lack of control over expenses.,Rs.,1 Lakh,30-Nov-19,16-Jul-20,0,,,No,No,2020 - 2021/62,Audit Report Issued,0%,16-Jul-20,"RCM with support of store BM/SM to try routing parking expenses through Regional Office. RCM to discuss with Regional HR, the possibility of routing Dinner Allowance through RAMCO. ,Regional HR to explore possibility of payment of Dinner Allowance as a reimbursement through RAMCO.","Parking expenses paid directly to mall management / agency appointed by them across stores barring few places where it is in the nature of reimbursement ( where mall mgmt is not collection party.),We will discuss the same with respective stakeholder for drafting, implementing the process for better control for payment of dinner allowance. (Closed)","Have made attempt to bring all Parking expenses under regd vendors barring few places where third party not agreed.,We will discuss the same with respective stakeholder for drafting, implementing the process for better control for payment of dinner allowa",,30-Nov-19,30-Nov-19,,,,,9,1,9,,Open,,,,,30-Jul-20,Q2,2020 - 2021,0,0%,Rahul Teckchandani,Regular Review,,
866,Brand Staff Biometric Attendance (Design Gap),Placeholder for Checklist,,Focus Review,Lifestyle International Pvt Ltd,,,,,LS North Regional Office,Consumer Care,Puneet Gupta,Rahul Teckchandani,,Sanchit Lakhtakia,Brand Staff - KPIs Monitoring,No,Routine,Low,Cost Savings,"On review of controls in 'Savior' (Biometric Attendance system) towards recording of attendance of Brand staff, following discrepancies were observed: The Store HR and Concept Managers have the rights to enter the 'IN TIME' and / or 'OUT TIME' of Brand/Contract staff manually in Saviour. No authorisation is required for the same. This manual entry can be done for historical dates also. Attendance of an employee can be modified in Saviour for previous period. There is no report in Savior highlighting the employee ID or the credentials of the person making and approving manual entries/modifications in the attendance record.",.,,Inability to review and monitor brand staff attendance and thereby enforce the agreed terms with the vendor.,Rs.,1 Lakh,31-Oct-19,16-Jul-20,0,,,No,No,2020 - 2021/62,Audit Report Issued,0%,16-Jul-20,Simplify and re-configure 'Savior' bio-metric attendance system to enhance usage and minimize errors.,Matter is under discussion with respective stakeholders at corporate.,Matter is under discussion with respective stakeholders at corporate.,,31-Oct-19,31-Oct-19,,,,,10,1,10,,Open,,,,,30-Jul-20,Q2,2020 - 2021,0,0%,Rahul Teckchandani,Regular Review,,
865,Contract Staff Biometric Attendance (Design Gap),Placeholder for Checklist,,Focus Review,Lifestyle International Pvt Ltd,,,,,LS North Regional Office,Consumer Care,Puneet Gupta,Rahul Teckchandani,,Sanchit Lakhtakia,Contract Employees - KPIs Monitoring,No,Routine,Low,Cost Savings,"On checking the controls in 'Savior' (Biometric Attendance system) towards recording of attendance, following discrepancies were observed: The Store HR and Concept Managers have the rights to enter the 'IN TIME' and / or 'OUT TIME' of Brand/Contract staff manually in Saviour. No authorisation is required for the same. This manual entry can be done for historical dates also. Attendance of an employee can be modified in Saviour for previous period. There is no report in Savior highlighting the employee ID or the credentials of the person making and approving manual entries/modifications in the attendance record.",.,,Inability to review and monitor contact employees attendance and thereby enforce the agreed terms with the vendor.,Rs.,1 Lakh,31-Oct-19,16-Jul-20,0,,,No,No,2020 - 2021/62,Audit Report Issued,0%,16-Jul-20,Simplify and re-configure 'Savior' bio-metric attendance system to enhance usage and minimize errors.,Matter is under discussion with respective stakeholders at corporate.,Matter is under discussion with respective stakeholders at corporate.,,31-Oct-19,31-Oct-19,,,,,10,1,10,,Open,,,,,30-Jul-20,Q2,2020 - 2021,0,0%,Rahul Teckchandani,Regular Review,,
864,Irregularities in maintenance of brand staff related documents,Placeholder for Checklist,,Focus Review,Lifestyle International Pvt Ltd,,,,,LS West Regional Office,Consumer Care,WILFRED KARATHRA,KASHYAP UPADHYAY,,Tarun Rangwani,Brand Staff - KPIs Monitoring,No,Routine,Low,Cost Savings,"As per the agreement with the brand, deputation/appointment letter and other related documents should be shared with LIPL at the time of brand staff joining. However, following anomalies were observed which are tabulated below: Region >> West East Store Name >>> LS GMN LS GC HC Thane LS Lower Parel LS Axis HC Axis LS Quest Population 213 218 24 222 186 8 248 Sample Size 24 (11%) 31 (14%) 24 (100%) 222 (100%) 60 (32%) 8 (100%) 65 (26%) Deputation Letter 24 (100%) 6 (19%) 16 (67%) 222 (100%) 26 (12%) 0 15 (7%) Appointment Letter - - - - 48 (22%) 0 15 (7%) Incorrect Deputation letter - - - - 14 (23%) 0 3 (5%) Documents - - - - 27 (45%) 8 (100%) - Id Proof 24 (100% - 15 (63%) 222 (100%) - - - Address Proof 24 (100%) - 15 (63%) 222 (100%) - - - Education Proof - - 15 (7%) - - - - Please refer to the attached annexure for the details.",.,,Possibility of sabotage or theft through unauthorized entry and impersonation of brand staff,Rs.,1 Lakh,30-Sep-19,16-Jul-20,0,,,No,No,2020 - 2021/60,Audit Report Issued,0%,16-Jul-20,"Regional HR through the store HR needs to ensure that all required personnel documents in case of brand staff needs to be obtained and filed at stores.,Store HR needs to ensure that all the required documents should be available at store. ","Since we are doing bio-metric registration on 1st day, staffs are not submitting all the documents on 1st day. however we are working ob brand staff related policy. Due to store renovation, store had shifted all documents to another location. ,75% of it is already completed.","We will focus on documentation and close this shortly. ,Work is in progress. By 31st Aug all will be completed.",,30-Sep-19,30-Sep-19,,,,,11,1,11,,Open,,,,,30-Jul-20,Q2,2020 - 2021,0,0%,KASHYAP UPADHYAY,Regular Review,,
863,Store employee biometric creation / modification process (design gap),Placeholder for Checklist,,Focus Review,Lifestyle International Pvt Ltd,,,,,LS North Regional Office,Consumer Care,Puneet Gupta,Rahul Teckchandani,,Sanchit Lakhtakia,Ghost Employee/Biometric misuse,No,Routine,Low,Cost Savings,"Every store has a login ID to the 'Savior' application where the bio-metric login records for the store employees can be created / modified using the finger print scanner provided to the store. Store HRs or Store Managers (where Store HRs are not available) are responsible to create / modify bio-metric login records for the store employees. The admin access to the application is currently with the Corporate Office C&B team. However, we have noted the following weaknesses in the process: Absence of audit trail to review creation / modification of records. Absence of a policy and system control to periodically change the password.",.,,Possibility of unauthorised bio-metric access creation / modification at the stores.,Rs.,1 Lakh,31-Oct-19,16-Jul-20,0,,,No,No,2020 - 2021/62,Audit Report Issued,0%,16-Jul-20,Audit trail for creation / modification to records to be developed in collaboration with corporate HR. Policy for periodic change of password should be implemented.,"We will be sending the request to corporate C&B for necessary controls in People Apps. Further, Store HRBPs have been instructed to change the password of People Apps on quarterly basis.",We will share the communication the respective stakeholders.,,31-Oct-19,31-Oct-19,,,,,10,1,10,,Open,,,,,30-Jul-20,Q2,2020 - 2021,0,0%,Rahul Teckchandani,Regular Review,,
862,AMC Agreements not in Stamp Paper,Placeholder for Checklist,,MAX - FOCUSED REVIEW,Lifestyle International Pvt Ltd (Max Division),,,,,Max Kar Regional Office,Quality Control,Vinayak Shanbhag,Raghavendra H,,Tarun Rangwani,Annual Maintenance Contract - CAPEX,No,Routine,Low,Cost Savings,"As per the Statutory requirements, ""all agreements must be printed and executed on stamp paper and the value of the same is decided as per relevant Stamp Act of that particular State'. But during the review IA verified 33 AMC Agreements (on a sample basis) worth Rs. 43.25 lakhs were signed for the FY 2019-20 & observed that, none of these agreements were executed on the Stamp Paper. Pl. refer Annexure for details.",33 AMC Agreements worth Rs. 43.25 Lakhs are not executed on Stamp paper,,AMC contracts without stamp paper may not be enforceable under law in case of dispute and it may attract penalties or fines from state revenue department.,Rs.,1 Lakh,31-Oct-19,16-Jul-20,0,,,No,No,2020 - 2021/71,Audit Report Issued,0%,16-Jul-20,"Regional Commercial Manager should ensure that, the agreements are executed on stamp paper as per the value prescribed in relevant Stamp Act of  particular State","Since, Vendors are not agreed and wants to go with their pre-printed format, we signed the AMC agreement in their format only( COO's letter showed during audit in this regards.) However , we are trying to affix stamp paper as a first sheet for the agreement.",We are forced to sign on the vendor's format we couldn't able to get the same on stamp paper and trying to affix the same with the vendor concern.,,31-Oct-19,31-Oct-19,,,,,10,1,10,,Open,,,,,30-Jul-20,Q2,2020 - 2021,0,0%,Raghavendra H,Regular Review,,
861,Non adherence to SOA- AMC Agreements not verified by Legal Dept,Placeholder for Checklist,,MAX - FOCUSED REVIEW,Lifestyle International Pvt Ltd (Max Division),,,,,Max Kar Regional Office,Quality Control,Vinayak Shanbhag,Raghavendra H,,Tarun Rangwani,Annual Maintenance Contract - CAPEX,No,Routine,Low,Cost Savings,"As per the SOA (w.e.f 01.02.2019), all the AMC agreements are to be verified by Legal Department. But during the review we observed that, a total of 33 AMC Agreements (worth Rs. 43.25 Lakhs) executed for the period 2019-20 & none of these agreements were verified by the Legal department. Pl. refer Annexure for details.",33 AMC Agreements (worth Rs. 43.25 Lakhs) not verified by Legal Dept,,Non-compliance with Terms of Reference/ Chart of Authority may impact directive controls around contractual commitments made on behalf of company.,Rs.,1 Lakh,31-Oct-19,16-Jul-20,0,,,No,No,2020 - 2021/71,Audit Report Issued,0%,16-Jul-20,"Regional Commercial Manager should ensure that, all the agreements are verified by Legal dept as per SOA",All the AMCs are made in line and consultation with COE team and for legal clearance Mr. R. Sahoo &Legal team to come back as the no.of AMC agreements are more . As per COO's mail confirmation we went ahead with the AMCs.,Will understand the guidelines by discussing with the legal and other concern personnel and will implement the same wherever applicable.,,31-Oct-19,31-Oct-19,,,,,10,1,10,,Open,,,,,30-Jul-20,Q2,2020 - 2021,0,0%,Raghavendra H,Regular Review,,
860,Brand Staff Deputation Letters not available,Placeholder for Checklist,,MAX - FOCUSED REVIEW,Lifestyle International Pvt Ltd (Max Division),,,,,Max Kar Regional Office,Quality Control,Vinayak Shanbhag,Raghavendra H,,Abhishek Gupta,Brand Staff - KPIs Monitoring,No,Routine,Low,Cost Savings,"As per the ""Brand Staff Deputation letter format & guidelines"" shared by Corporate on 22nd January, 2019, Stores should maintain the Deputation Letters for all the Brand Staffs deputed at the Stores in the prescribed format. During the review of 4 Stores we observed that, Deputation Letters not available for 36 Brand Employees A total of 9 Brand Staffs did not have the Deputation Letters in the format prescribed by the Company. Below mentioned critical aspects are not covered in the letters provided-. A) - Declaration by Brand confirming the Deputed Staffs are their Regular Employees B) - Indemnity Clause C) - Undertaking by Brand - ""though the deputed Staffs shall observed Max guidelines relating to work, discipline, Dress code etc while on duty, they shall remain under Brand Control & Supervision"" D) - PF Code number & ESI Code number of the Deputed Staff Pl. refer Annexure for Details",.,,Will not be able to trace the Employees in case of any mis appropriation at Stores,Rs.,1 Lakh,31-Oct-19,16-Jul-20,0,,,No,No,2020 - 2021/71,Audit Report Issued,0%,16-Jul-20,Regional HR should co ordinate with the Brands & ensure the Deputation letters are shared with the Stores on or before the Brand Staffs are deputed at the stores.,"Process Note on Brand Staff is rolled out in the Month of Apr’19. Wherever gaps noted in non-availability of Deputation Letter and ID & Address Proof, the same will be regularized by Oct’19","Wherever gaps noted in non-availability of Deputation Letter and ID & Address Proof, the same will be regularized by Oct’19",,31-Oct-19,31-Oct-19,,,,,10,1,10,,Open,,,,,30-Jul-20,Q2,2020 - 2021,0,0%,Raghavendra H,Regular Review,,
859,"More than Rs. 10,000/- paid by cash in single day to same vendor/supplier",Placeholder for Checklist,,MAX - FOCUSED REVIEW,Lifestyle International Pvt Ltd (Max Division),,,,,Max Kar Regional Office,Quality Control,Vinayak Shanbhag,Raghavendra H,,Tarun Rangwani,Petty Cash,No,Routine,Low,Cost Savings,"During the review of Petty cash expenses in the Stores under review, we verified a sample of 25 expenses in each store & observed that, in one instance (In commercial street Store) on 15.06.2019, Rs. 15,000 was paid to Bowring Service Station in cash towards Diesel purchase. Pl. refer Annexure for details",.,,These expenses may get dis allowed as per Income Tax Act,Rs.,1 Lakh,31-Oct-19,16-Jul-20,0,,,No,No,2020 - 2021/71,Audit Report Issued,0%,16-Jul-20,Regional Commercial manager should ensure that the Ptero cards are implemented at the earliest.,"Due to emergency, diesel is purchased 3 times on 15th. Each time we filled Rs5000/-(@2500+2500) worth diesel . As there is no power , we run the store with the DG power, where we approved store to purchase the diesel.",Only in emegencies it is allowed. However we are looking for petro card option . Once management approves the purchases will be done through card.,,31-Oct-19,31-Oct-19,,,,,10,1,10,,Open,,,,,30-Jul-20,Q2,2020 - 2021,0,0%,Raghavendra H,Regular Review,,
858,Review of Petty cash expenses for Focussed Review Stores,Placeholder for Checklist,,MAX - FOCUSED REVIEW,Lifestyle International Pvt Ltd (Max Division),,,,,Max East Regional Office,Quality Control,RAJADEEP SAHA,Nishit Mehta,,Praveen Rao,Petty Cash,No,Routine,Low,Cost Savings,"Recurring expenses like House keeping items , Printing & Stationary items, Cartridge and Drinking Water are not purchased from registered vendors leading to non-negotiated rates. Details as attached in Annexure Below advantage are not being exploited: 01. Benefits of scale 02. Advantage of availing GST input credit",.,,01. Financial loss due to non-consideration of GST input tax credit. 02. Economies of scale may not be leveraged when expenses are made from multiple local vendors. 03. Blocking of working capital.,Rs.,1 Lakh,31-Oct-19,16-Jul-20,0,,,No,No,2020 - 2021/79,Audit Report Issued,0%,16-Jul-20,"Detailed review of Petty Cash expenses should be made to identify expenses which may be routed though ""Purchase Orders"".  Regional or PAN India vendors should be identified for getting better rates.","We are already in the process of searching for the GST Vendors for the areas suggested by the Audit team. For cartridge, all India Vendor is being appointed by the COE team.",We are already in the process of searching for the GST Vendors for the areas suggested by the Audit team.,,31-Oct-19,31-Oct-19,,,,,10,1,10,,Open,,,,,30-Jul-20,Q2,2020 - 2021,0,0%,Nishit Mehta,Regular Review,,
857,Petty Cash Review,Placeholder for Checklist,,MAX - FOCUSED REVIEW,Lifestyle International Pvt Ltd (Max Division),,,,,Max East Regional Office,Quality Control,RAJADEEP SAHA,Nishit Mehta,,Praveen Rao,Petty Cash,No,Routine,Low,Cost Savings,"Revision in petty cash limits - Our analysis on Petty cash spents during the Audit period reveals that, there is an improvement opportunity in revising the Petty cash limits. Average spend pattern indicated that the Petty cash allotted, Rs. 50,000 per store, is higher than actually utilized petty cash. Average un-utilized petty cash amount of last six(6) months for 35 stores is Rs. 17600.",.,,Blockage of working capital,Rs.,1 Lakh,30-Nov-19,16-Jul-20,0,,,No,No,2020 - 2021/79,Audit Report Issued,0%,16-Jul-20,Regional Commercial should review the limits provided to each stores on a half-yearly/yearly basis based on usage pattern and revise the same to ensure that working capital blockage is pulled out.,We will surely review the same and ask HO to make the necessary changes. Matter needs to be reviewed at HO / other Region also.,We will surely review the same.,,30-Nov-19,30-Nov-19,,,,,9,1,9,,Open,,,,,30-Jul-20,Q2,2020 - 2021,0,0%,Nishit Mehta,Regular Review,,
856,Absence of Process to maintain tracker for warranty certificates obtained from suppliers/manufacturers,Placeholder for Checklist,,MAX - FOCUSED REVIEW,Lifestyle International Pvt Ltd (Max Division),,,,,Max AP&TS Regional Office,Quality Control,LAKSHMIPATHI GALETI,Arjun Kumar Sara,,Sanchit Lakhtakia,Warranty - CAPEX,No,Routine,Low,Cost Savings,"Regional Office does neither has a process of maintaining ""Warranty Certificates"" tracker nor maintains warranty certificates of all the assets to facilitate easy retrieval. Assets are handed over to the custody of RO/Stores during below phases: 01. New Store Opening 02. Renovation. 03. Replacement, etc. Though Regional Office obtains warranty certificates for these procurements in all the cases, the same is not being tracked separately for their validity and easy retrieval. Note - For the stores verified (4 Stores) in the region, New Assets procured [FY19] were to the tune of Rs.11.25 lacs, for which the store did not have any visibility on warranty certificates. For details refer attached annexure ""One year old assets""",Absence of Process to maintain tracker for warranty certificates obtained from suppliers/manufacturers.,,"Absence of timely identification of existence of warranty, Regional Office may end up incurring additional costs in case of any equipment failure during the warranty period.",Rs.,1 Lakh,30-Sep-19,16-Jul-20,0,,,No,No,2020 - 2021/76,Audit Report Issued,0%,16-Jul-20,"Regional Office should ensure to collect warranty certificates for all the new assets purchased in the regions and the same needs to be updated in the warranty tracker..,Regional Office should ensure to collect warranty certificates for all the new assets purchased in the regions and the same needs to be updated in the warranty tracker.","We will advice the maintenance team to have a warranty tracker and update the same time to time ,Wil maintain accordingly","We will advice the maintenance team to have a warranty tracker and update the same time to time ,Wil maintain accordingly",,30-Sep-19,30-Sep-19,,,,,11,1,11,,Open,,,,,30-Jul-20,Q2,2020 - 2021,0,0%,Arjun Kumar Sara,Regular Review,,
